id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
159,Solly,March,March,d,Knee injury - 25% chance of playing,,5.8,103,67.0,0.0,727,314.0,0.0,778.0,347.0,0,0,0.0,-2,2.0,6,3,0.0,0.0,0.0,-0.1,0.0,784.0,348.0,25.0,25.0,784.0,348.0,784.0,348.0,782.0,347.0,784.0,348.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Yankuba,Minteh,Minteh,d,Dead leg - 25% chance of playing,,5.9,101,66.0,3.7,93,28.0,1.7,235.0,100.0,0,0,0.0,-1,1.0,67,25789,0.3,13.4,0.4,0.3,4.2,61.0,27.0,25.0,25.0,129.0,45.0,22.0,21.0,22.0,9.0,23.0,19.0,1.0,,,,,,,0.16,0.16,0.32,1.37,0.0,0.35,1.34,1.05,6.77,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,114966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Julio,Enciso Espínola,Enciso,u,has joined Strasbourg permanently.,,5.4,171,106.0,0.0,716,308.0,0.0,766.0,338.0,0,0,0.0,-1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,777.0,342.0,0.0,0.0,777.0,342.0,776.0,342.0,772.0,341.0,777.0,342.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Brajan,Gruda,Gruda,a,,,5.4,176,110.0,0.1,551,200.0,1.7,233.0,99.0,1,0,0.0,-1,1.0,29,59,0.3,6.1,1.7,1.2,1.9,331.0,144.0,100.0,100.0,283.0,126.0,107.0,77.0,142.0,82.0,204.0,103.0,,,,,,,,0.26,0.11,0.37,1.74,0.0,0.28,1.4,0.98,7.28,21,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,268.0,0.0,0.0,0.0,0.0,0.8600000000000012,1.0,0.29999999999998295,2.0,0.29999999999999716,0.0,0.0,0.0,0.0
163,Jack,Hinshelwood,Hinshelwood,a,,,5.1,239,146.0,0.0,572,210.0,2.2,189.0,84.0,5,0,0.0,-4,4.0,17,78,0.4,6.7,2.2,1.7,2.8,215.0,94.0,100.0,100.0,286.0,127.0,297.0,168.0,285.0,151.0,314.0,153.0,,,,,,,,0.07,0.05,0.12,2.16,0.0,0.15,1.83,0.92,8.39,21,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,31.0,418.0,0.0,0.0,0.16,0.16000000000000003,2.3499999999999996,24.0,3.6000000000000014,0.0,2.799999999999997,3.0,8.0,4.0,15.0
164,Matt,O'Riley,O'Riley,u,has joined Marseille on loan for the rest of the season.,,5.5,142,90.0,0.3,289,97.0,0.0,773.0,344.0,0,0,0.0,0,0.0,0,37,0.0,2.2,0.0,0.0,6.0,5.0,2.0,0.0,0.0,361.0,159.0,264.0,157.0,263.0,143.0,334.0,163.0,,,,,,,,0.62,0.09,0.71,1.08,0.0,0.51,1.02,1.02,4.58,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Abdallah,Sima,Sima,u,has joined Lens permanently.,,5.4,177,111.0,0.0,701,298.0,0.0,768.0,340.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,778.0,343.0,0.0,0.0,778.0,343.0,777.0,343.0,773.0,342.0,778.0,343.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Yasin,Ayari,Ayari,a,,,4.8,367,227.0,0.3,316,104.0,5.0,27.0,15.0,5,0,0.0,-2,2.0,1602,258,1.0,13.8,5.0,4.5,3.5,115.0,51.0,100.0,100.0,173.0,69.0,106.0,76.0,98.0,58.0,122.0,66.0,4.0,5.0,,,,,,0.14,0.05,0.19,1.32,0.0,0.3,1.07,0.95,10.43,21,5.0,82.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,3633.0,1552.0,0.0,0.0,0.010000000000000009,0.010000000000000231,1.8200000000000003,21.0,14.100000000000023,0.0,3.5,1.0,3.0,3.0,7.0
167,Carlos,Baleba,Baleba,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,4.5,449,271.0,1.3,162,55.0,0.3,358.0,161.0,0,-1,1.0,-5,5.0,61,775,0.1,5.6,0.0,0.0,1.6,366.0,163.0,0.0,0.0,358.0,158.0,260.0,156.0,362.0,183.0,357.0,169.0,,,,,,,,0.02,0.02,0.04,1.3,0.0,0.4,1.31,1.41,10.47,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Diego,Gómez Amarilla,Gomez,a,,,4.9,332,204.0,0.2,360,119.0,2.8,135.0,57.0,2,0,0.0,-1,1.0,167,339,0.6,10.6,2.8,2.3,2.7,227.0,100.0,100.0,100.0,163.0,62.0,92.0,67.0,49.0,31.0,76.0,48.0,,3.0,,,,,,0.3,0.07,0.37,1.38,0.0,0.28,1.42,1.06,8.8,21,2.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,206.0,388.0,3328.0,0.0,0.48,0.13,0.6099999999999994,1.490000000000002,0.0,14.5,9.0,2.0,1.0,3.0,5.0,9.0
