id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
254,Walter,Benítez,Benitez,a,,,4.0,644,45.0,0.3,310,43.0,0.0,483.0,59.0,0,0,0.0,0,0.0,252,162,0.0,0.0,0.0,0.0,0.0,548.0,64.0,100.0,100.0,537.0,64.0,530.0,52.0,494.0,37.0,542.0,64.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Remi,Matthews,Matthews,a,,,3.9,720,74.0,0.1,460,72.0,0.0,446.0,36.0,0,0,0.0,-1,1.0,54,65,0.0,0.0,0.0,0.0,0.0,511.0,41.0,,,500.0,41.0,492.0,28.0,454.0,13.0,505.0,41.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Roman,Dixon,Dixon,a,,,3.8,775,244.0,0.2,379,138.0,0.0,424.0,157.0,0,0,0.0,-2,2.0,89,132,0.0,0.0,0.0,0.0,0.0,491.0,177.0,,,480.0,177.0,470.0,177.0,431.0,167.0,485.0,178.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Karl,Darlow,Darlow,a,,,3.9,710,65.0,2.0,135,18.0,0.0,436.0,27.0,0,0,0.0,-1,1.0,1850,2075,0.0,2.6,0.0,0.0,2.0,306.0,26.0,,,291.0,24.0,483.0,19.0,445.0,4.0,382.0,25.0,,,,,,,,0.0,0.0,0.0,0.89,2.6,0.0,1.6,1.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2853.0,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,Tyler,Dibling,Dibling,a,,,5.3,201,123.0,0.0,617,241.0,1.8,219.0,97.0,1,0,0.0,-2,2.0,159,127,0.3,2.8,1.8,1.8,1.4,394.0,178.0,,,389.0,172.0,302.0,169.0,318.0,165.0,376.0,177.0,,,,,,,,0.06,0.02,0.08,1.64,0.0,0.56,0.56,1.13,11.0,20,1.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,371.0,197.0,0.0,0.08000000000000002,0.0,0.08000000000000002,1.1400000000000006,0.0,1.8000000000000043,5.0,0.5,1.0,0.0,1.0,2.0
360,Joe,Gelhardt,Gelhardt,u,Has joined Hull City on loan for the rest of the season.,,4.5,425,256.0,0.0,719,310.0,0.0,631.0,242.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,672.0,267.0,0.0,0.0,666.0,261.0,664.0,263.0,644.0,255.0,670.0,264.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Darko,Gyabi,Gyabi,u,has joined Hull City permanently.,,4.5,427,257.0,0.0,646,265.0,0.0,632.0,243.0,0,0,0.0,0,0.0,0,9,0.0,0.0,0.0,0.0,0.0,673.0,268.0,0.0,0.0,667.0,262.0,665.0,264.0,645.0,256.0,671.0,265.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,Wellity,Lucky,Lucky,a,,,4.0,680,180.0,0.0,722,245.0,0.0,513.0,197.0,0,0,0.0,0,0.0,36,31,0.0,0.0,-0.5,0.5,0.0,578.0,216.0,,,567.0,216.0,561.0,217.0,526.0,211.0,572.0,217.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Tom,Heaton,Heaton,a,,,3.9,708,63.0,0.3,326,44.0,0.0,434.0,25.0,0,0,0.0,-1,1.0,155,173,0.0,0.0,0.0,0.0,0.0,501.0,31.0,,,490.0,31.0,481.0,17.0,443.0,2.0,495.0,31.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Stephen,Mfuni,Mfuni,a,,,3.9,752,223.0,0.0,603,217.0,0.0,470.0,176.0,0,0,0.0,-1,1.0,18,38,0.0,0.0,0.5,0.5,0.0,535.0,195.0,,,524.0,195.0,516.0,196.0,479.0,188.0,529.0,196.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,Ryan,McAidoo,McAidoo,a,,,4.5,487,302.0,0.0,710,305.0,0.0,674.0,278.0,0,0,0.0,0,0.0,19,17,0.0,0.0,0.5,0.5,0.0,713.0,301.0,,,713.0,300.0,708.0,300.0,693.0,296.0,714.0,301.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,Charlie,Gray,Gray,a,,,4.5,443,267.0,0.0,767,338.0,0.0,640.0,251.0,0,0,0.0,0,0.0,8,7,0.0,0.0,0.5,0.5,0.0,681.0,276.0,,,677.0,271.0,673.0,272.0,654.0,264.0,679.0,273.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Reigan,Heskey,Heskey,a,,,4.5,472,289.0,0.0,775,344.0,0.0,661.0,266.0,0,0,0.0,0,0.0,11,6,0.0,0.0,0.5,0.5,0.0,701.0,290.0,,,700.0,288.0,695.0,288.0,679.0,283.0,701.0,289.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Bryan,Mbeumo,Mbeumo,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,8.1,15,10.0,9.2,50,19.0,1.7,235.0,105.0,0,0,0.0,1,-1.0,344,19431,0.2,9.1,0.0,0.0,4.6,39.0,18.0,0.0,0.0,70.0,22.0,12.0,12.0,8.0,2.0,8.0,6.0,2.0,2.0,,,,,,0.34,0.22,0.56,1.33,0.0,0.13,1.6,1.02,4.74,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,31891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Mateo,Kovačić,Kovačić,i,Ankle injury - Unknown return date,,5.9,89,57.0,0.0,666,276.0,0.0,775.0,346.0,0,0,0.0,-1,1.0,2,17,0.0,0.2,0.0,0.0,1.0,472.0,225.0,0.0,0.0,454.0,208.0,438.0,213.0,778.0,346.0,470.0,217.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Zach,Abbott,Abbott,a,,,3.8,784,253.0,0.3,325,121.0,0.2,382.0,140.0,0,0,0.0,-2,2.0,182,484,0.1,0.3,0.2,0.2,1.0,423.0,157.0,,,424.0,159.0,440.0,163.0,439.0,175.0,444.0,162.0,,,,,,,,0.0,0.0,0.0,1.26,0.0,0.0,2.0,0.0,14.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,Guglielmo,Vicario,Vicario,a,,,4.8,346,14.0,6.9,64,9.0,3.8,65.0,7.0,2,0,0.0,-2,2.0,5438,8280,0.8,15.4,3.8,3.8,3.7,99.0,10.0,,,24.0,7.0,458.0,14.0,708.0,77.0,178.0,7.0,,,,,,,,0.0,0.0,0.0,1.26,2.75,0.35,1.2,1.0,0.0,20,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,9502.0,12224.0,0.0,0.0,0.0,0.0,0.4800000000000004,20.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0
520,Lewis,O'Brien,O'Brien,u,Has joined Wrexham permanently.,,5.0,253,156.0,0.0,779,348.0,0.0,728.0,315.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,750.0,327.0,0.0,0.0,750.0,326.0,748.0,327.0,742.0,325.0,751.0,327.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,Cristian,Romero,Romero,a,,,5.0,251,39.0,3.7,92,34.0,3.0,128.0,49.0,2,0,0.0,0,0.0,3673,3924,0.6,14.0,3.0,3.0,4.4,49.0,23.0,100.0,100.0,52.0,24.0,257.0,77.0,142.0,25.0,132.0,44.0,,,,,,,,0.06,0.04,0.1,1.26,0.0,0.33,1.19,0.99,9.09,20,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7718.0,5455.0,0.0,0.0,0.29,0.29000000000000004,0.4800000000000004,12.200000000000045,12.299999999999997,6.0,3.1000000000000014,0.0,6.0,3.0,6.0
571,Ben,Davies,Davies,a,,,4.3,557,122.0,0.1,512,184.0,1.7,228.0,84.0,9,0,0.0,-2,2.0,246,55,0.4,2.3,1.7,1.7,5.0,18.0,8.0,100.0,100.0,347.0,131.0,361.0,129.0,278.0,84.0,358.0,126.0,,,,,,,,0.37,0.05,0.42,0.59,0.0,0.0,1.53,0.76,9.92,20,9.0,87.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,258.0,73.0,0.0,0.49,0.07,0.56,0.48000000000000004,53.599999999999994,17.2,52.0,12.3,1.0,5.0,1.0,6.0
267,Ismaïla,Sarr,Sarr,n,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,6.4,58,36.0,2.1,131,46.0,0.3,377.0,173.0,0,0,0.0,-1,1.0,37,2603,0.0,8.1,0.0,0.0,4.3,60.0,26.0,0.0,0.0,193.0,80.0,145.0,101.0,73.0,45.0,135.0,75.0,,,,,,,,0.36,0.05,0.41,1.28,0.0,0.54,0.8,1.07,6.51,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Ahmed,Abdullahi,Abdullahi,a,,,4.3,605,84.0,0.4,278,43.0,0.0,576.0,53.0,0,0,0.0,-2,2.0,254,406,0.0,0.0,0.0,0.0,0.0,627.0,62.0,,,617.0,62.0,614.0,61.0,586.0,61.0,621.0,62.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,Emerson,Palmieri dos Santos,Emerson,u,has joined Marseille permanently.,,4.4,506,99.0,0.1,562,204.0,0.0,582.0,231.0,0,0,0.0,-1,1.0,0,12,0.0,0.0,0.0,0.0,0.0,631.0,241.0,0.0,0.0,621.0,241.0,618.0,242.0,591.0,239.0,625.0,242.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,Maximilian,Kilman,Kilman,a,,,4.2,618,146.0,0.2,374,137.0,1.7,227.0,83.0,1,0,0.0,-3,3.0,216,753,0.4,8.1,1.7,1.7,1.9,316.0,122.0,,,55.0,26.0,286.0,93.0,263.0,77.0,162.0,53.0,,,,,,,,0.03,0.01,0.04,1.85,0.0,0.06,2.05,1.0,9.1,20,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2014.0,1263.0,0.0,0.020000000000000018,0.010000000000000009,0.030000000000000027,1.870000000000001,19.19999999999999,1.3000000000000043,3.0,2.4000000000000057,1.0,6.0,1.0,7.0
606,Konstantinos,Mavropanos,Mavropanos,a,,,4.4,518,110.0,0.1,533,195.0,1.3,261.0,100.0,1,0,0.0,-1,1.0,109,212,0.3,7.3,1.3,1.3,2.5,244.0,95.0,100.0,100.0,156.0,68.0,389.0,142.0,176.0,38.0,235.0,78.0,,,,,,,,0.07,0.03,0.1,1.55,0.0,0.09,1.8,0.9,10.52,20,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,600.0,335.0,0.0,0.06999999999999995,0.020000000000000018,0.09000000000000008,1.870000000000001,17.599999999999994,3.4000000000000004,10.0,3.1000000000000014,2.0,4.0,6.0,6.0
268,Cheick,Doucouré,Doucouré,i,Knee injury - Unknown return date,,4.9,317,195.0,0.0,755,332.0,0.0,715.0,306.0,0,0,0.0,-1,1.0,2,4,0.0,0.0,0.0,0.0,0.0,740.0,320.0,0.0,0.0,740.0,319.0,737.0,320.0,729.0,318.0,741.0,320.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Romain,Esse,Esse,a,,,4.7,383,239.0,0.1,423,139.0,0.5,353.0,164.0,1,0,0.0,-3,3.0,79,99,0.1,0.9,0.5,0.5,1.0,455.0,212.0,,,436.0,198.0,422.0,205.0,391.0,194.0,447.0,204.0,,,,,,,,0.0,0.09,0.09,3.92,0.0,0.0,0.0,0.0,11.25,20,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,133.0,0.0,0.0,0.02,0.02,0.6499999999999999,0.0,1.3000000000000003,0.0,0.10000000000000009,0.0,0.0,0.0,0.0
720,Tolu,Arokodare,Tolu,a,,,5.4,172,40.0,0.1,498,71.0,3.0,130.0,16.0,2,0,0.0,-1,1.0,728,450,0.6,5.6,3.0,3.0,1.9,326.0,33.0,,,327.0,34.0,220.0,22.0,91.0,25.0,242.0,28.0,,2.0,,,,,,0.21,0.03,0.24,1.22,0.0,0.16,2.5,0.94,5.95,20,2.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1613.0,634.0,0.0,0.22999999999999998,0.0,0.22999999999999998,0.22999999999999954,10.399999999999991,1.4000000000000057,25.0,3.700000000000003,1.0,3.0,2.0,6.0
749,Mateus,Mané,Mané,a,,,4.5,495,70.0,0.3,285,45.0,3.7,74.0,9.0,12,0,0.0,0,0.0,18809,2196,0.8,5.6,3.7,3.7,2.8,212.0,19.0,,,299.0,29.0,258.0,27.0,241.0,43.0,304.0,36.0,,,,,,,,0.05,0.09,0.14,1.42,0.0,0.25,1.77,0.76,7.08,20,12.0,85.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46.0,21778.0,2929.0,0.0,0.03999999999999998,0.030000000000000027,0.07,0.20000000000000018,47.6,2.3000000000000043,26.0,7.6,4.0,2.0,5.0,11.0
766,Saheed,Olagunju,Olagunju,a,,,4.0,695,193.0,0.0,731,249.0,0.0,527.0,209.0,0,0,0.0,0,0.0,42,28,0.0,0.0,0.0,0.0,0.0,591.0,227.0,,,580.0,227.0,574.0,228.0,540.0,223.0,585.0,228.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
