id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
123,Fábio,Freitas Gouveia Carvalho,Carvalho,i,Knee injury - Expected back 01 Jun,,4.7,378,236.0,0.1,448,152.0,0.0,685.0,278.0,0,0,0.0,-3,3.0,7,45,0.0,2.8,0.0,0.0,2.2,287.0,124.0,0.0,0.0,396.0,173.0,415.0,204.0,311.0,163.0,404.0,183.0,4.0,,4.0,,,,,0.63,0.03,0.66,1.87,0.0,0.0,3.6,0.9,7.2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Jordan,Henderson,Henderson,d,Ankle injury - 75% chance of playing,,5.0,241,148.0,0.4,268,91.0,0.8,298.0,130.0,0,0,0.0,0,0.0,37,1154,0.2,11.6,0.6,0.6,2.9,201.0,86.0,75.0,75.0,162.0,60.0,75.0,59.0,304.0,158.0,148.0,82.0,,,,,,,,0.02,0.13,0.15,1.24,0.0,0.27,1.4,1.0,8.34,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Dilane,Bakwa,Bakwa,a,,,5.9,101,66.0,0.0,676,282.0,1.2,275.0,121.0,0,0,0.0,-1,1.0,12,29,0.2,2.0,1.2,0.2,1.5,392.0,175.0,100.0,100.0,382.0,169.0,197.0,129.0,252.0,137.0,319.0,155.0,,,,,,,,0.12,0.2,0.32,1.64,0.0,0.0,2.09,0.89,6.85,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Anthony,Patterson,Patterson,a,,,4.2,622,34.0,0.2,379,55.0,0.0,538.0,78.0,0,0,0.0,-3,3.0,35,84,0.0,0.0,0.0,0.0,0.0,613.0,83.0,,,603.0,83.0,598.0,73.0,567.0,59.0,607.0,83.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Yehor,Yarmoliuk,Yarmoliuk,a,,,5.0,273,168.0,0.1,463,157.0,4.7,30.0,14.0,2,0,0.0,0,0.0,672,120,0.9,13.4,4.7,4.7,3.0,194.0,82.0,100.0,100.0,149.0,55.0,123.0,89.0,203.0,114.0,149.0,83.0,,,,,,,,0.06,0.05,0.11,1.4,0.0,0.27,1.41,1.09,11.1,22,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1218.0,284.0,0.0,0.14,0.010000000000000009,0.1499999999999999,1.5899999999999999,9.800000000000011,3.4000000000000057,5.0,1.7999999999999972,3.0,2.0,6.0,11.0
130,Romelle,Donovan,Donovan,a,,,4.4,553,330.0,0.1,471,162.0,0.2,388.0,171.0,1,0,0.0,-1,1.0,47,60,0.0,0.2,0.2,0.2,1.0,446.0,201.0,,,460.0,212.0,395.0,197.0,408.0,203.0,448.0,204.0,,,,,,,,4.5,0.9,5.4,0.0,0.0,0.0,0.0,0.0,90.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,103.0,0.0,0.05,0.01,0.06,0.0,3.0,10.5,4.0,1.8,0.0,0.0,1.0,1.0
529,Simon,Moore,Moore,a,,,3.9,719,66.0,0.4,279,38.0,0.0,433.0,30.0,0,0,0.0,-1,1.0,41,130,0.0,0.0,0.0,0.0,0.0,514.0,35.0,,,504.0,35.0,497.0,22.0,459.0,7.0,507.0,35.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Blondy,Nna Noukeu,Nna Noukeu,a,,,3.9,748,83.0,0.1,427,66.0,0.0,454.0,47.0,0,0,0.0,-1,1.0,30,48,0.0,0.0,0.0,0.0,0.0,534.0,52.0,,,524.0,52.0,517.0,39.0,480.0,24.0,527.0,52.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Daniel,Ballard,Ballard,a,,,4.6,389,68.0,3.0,106,43.0,2.5,164.0,66.0,4,0,0.0,1,-1.0,5702,1811,0.5,17.6,2.5,2.5,4.5,33.0,15.0,100.0,100.0,46.0,21.0,216.0,60.0,47.0,2.0,67.0,13.0,,,,,,,,0.14,0.03,0.17,1.34,0.0,0.27,1.1,0.96,10.92,22,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,10873.0,3743.0,0.0,0.6199999999999999,0.08999999999999997,0.71,0.6099999999999994,33.0,24.700000000000003,54.0,11.199999999999989,1.0,12.0,2.0,13.0
137,Iwan,Morgan,Morgan,u,has joined Shrewsbury on loan for the rest of the season.,,4.4,541,74.0,0.3,296,48.0,0.0,594.0,59.0,0,0,0.0,-1,1.0,0,242,0.0,0.0,0.0,0.0,0.0,654.0,67.0,0.0,0.0,646.0,67.0,643.0,66.0,619.0,66.0,649.0,67.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Josh,Dasilva,Dasilva,i,Knee injury - Expected back 01 Feb,,4.9,293,181.0,0.0,785,347.0,0.0,702.0,290.0,0,0,0.0,-1,1.0,2,2,0.0,0.0,0.0,0.0,0.0,743.0,317.0,0.0,0.0,743.0,317.0,739.0,317.0,730.0,315.0,743.0,317.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Jason,Steele,Steele,a,,,4.2,613,31.0,0.2,340,48.0,0.0,535.0,77.0,0,0,0.0,-3,3.0,64,70,0.0,0.0,0.0,0.0,0.0,612.0,82.0,,,601.0,82.0,596.0,71.0,563.0,56.0,605.0,82.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
