id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
461,a,,,4.3,600,347.0,-1,1.0,-2,2.0,0.0,604,231.0,0,0,0.0,628.0,237.0,0,0,0.0,575.0,206.0,0.0,0.0,0.0,2474,42,4245,65,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,228.0,0.0,616.0,233.0,0.0,586.0,219.0,0.0,621.0,230.0,,,,21,,Jayce,Fitzgerald,Fitzgerald,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
467,a,,,4.2,634,87.0,0,0.0,-3,3.0,1.8,143,20.0,0,0,0.0,612.0,60.0,0,0,0.0,552.0,49.0,0.0,0.0,0.0,252396,5455,310406,8058,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,59.0,0.0,599.0,59.0,0.0,567.0,59.0,0.0,606.0,60.0,,,,21,,Chido,Obi,Obi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
587,a,100.0,0.0,5.2,210,130.0,0,0.0,-3,3.0,0.0,607,234.0,0,0,0.0,768.0,337.0,0,0,0.0,749.0,329.0,0.0,0.0,0.0,1277,46,13708,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,337.0,0.0,767.0,337.0,0.0,761.0,335.0,0.0,768.0,337.0,,,,21,,Yves,Bissouma,Bissouma,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
534,a,,,3.8,771,237.0,0,0.0,-2,2.0,0.4,273,103.0,0,0,0.0,491.0,175.0,0,0,0.0,420.0,153.0,0.0,0.0,0.0,37524,1035,54348,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,175.0,0.0,472.0,175.0,0.0,431.0,164.0,0.0,484.0,175.0,,,,21,,Joe,Anderson,Anderson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
788,a,,,4.0,693,189.0,0,0.0,0,0.0,0.0,773,259.0,0,0,0.0,590.0,225.0,0,0,0.0,523.0,206.0,0.0,0.0,0.0,74,45,15,12,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,224.0,0.0,574.0,225.0,0.0,538.0,219.0,0.0,582.0,224.0,,,,21,,Godwill,Kukonki,Kukonki,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
139,a,,,4.5,432,25.0,0,0.0,0,0.0,5.8,72,11.0,68,3,3.2,150.0,14.0,4,358,4.0,59.0,5.0,0.9,15.1,0.0,557855,12264,681259,8861,4.0,3.5,0.0,0.01,0.01,30.63,0.0,0.0,0.0,1.46,549.8,13.0,3.0,10.0,398.0,7.0,0.0,652.0,74.0,55.9,148.0,3.0,,,,21,,Bart,Verbruggen,Verbruggen,,,1890,0,0,5,28,1,1,0,3,0,61,21,102,,,,2.9,0.24,1.33,1.0,0.0,1,17,196
140,a,,,3.9,727,75.0,0,0.0,-1,1.0,0.3,300,39.0,0,0,0.0,517.0,42.0,0,0,0.0,449.0,37.0,0.0,0.0,0.0,16222,273,25210,313,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,42.0,0.0,500.0,29.0,0.0,461.0,14.0,0.0,510.0,42.0,,,,21,,Tom,McGill,McGill,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
638,a,100.0,100.0,3.8,777,243.0,0,0.0,-2,2.0,1.3,166,64.0,10,0,1.2,415.0,152.0,0,38,0.7,309.0,113.0,0.2,2.6,0.0,120712,3802,219812,3827,0.7,0.7,0.02,0.36,0.38,9.36,0.0,0.08,0.08,1.99,101.4,305.0,116.0,87.8,225.0,63.0,13.0,367.0,131.0,20.3,326.0,107.0,,,,21,,Ki-Jana,Hoever,Hoever,,,423,0,0,0,13,0,0,0,0,0,0,6,46,,,,0.0,0.0,2.77,1.28,8.51,13,27,16
650,a,100.0,100.0,4.3,585,340.0,0,0.0,-2,2.0,0.2,354,117.0,2,0,1.0,434.0,191.0,0,4,0.2,389.0,173.0,0.0,0.5,0.0,30028,279,44045,353,0.2,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.8,3.2,454.0,208.0,0.3,453.0,220.0,0.0,576.0,213.0,0.4,466.0,213.0,,,,21,,Tawanda,Chirewa,Chirewa,,,25,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,14.4,2,1,1
651,a,,,4.3,605,351.0,0,0.0,-2,2.0,0.4,279,95.0,0,0,0.0,631.0,240.0,0,0,0.0,579.0,209.0,0.0,0.0,0.0,50190,274,58112,865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,231.0,0.0,619.0,236.0,0.0,590.0,223.0,0.0,624.0,233.0,,,,21,,Tom,Edozie,Edozie,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
652,a,,,4.3,604,350.0,0,0.0,-2,2.0,1.3,160,55.0,0,0,0.0,630.0,239.0,0,0,0.0,578.0,208.0,0.0,0.0,0.0,176744,1620,214988,3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,230.0,0.0,618.0,235.0,0.0,589.0,222.0,0.0,623.0,232.0,,,,21,,Enso,González Medina,Gonzalez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
653,u,0.0,0.0,4.5,412,247.0,0,0.0,0,0.0,0.0,643,262.0,0,0,0.0,669.0,260.0,0,0,0.0,623.0,232.0,0.0,0.0,0.0,0,0,5605,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,255.0,0.0,660.0,258.0,0.0,638.0,248.0,0.0,666.0,257.0,,,,21,,Joe,Hodge,Hodge,Signed by CD Tondela,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
655,u,0.0,0.0,4.9,322,58.0,0,0.0,-1,1.0,0.2,389,60.0,0,0,0.0,748.0,81.0,0,0,0.0,722.0,73.0,0.0,0.0,0.0,7178,0,54796,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,81.0,0.0,744.0,80.0,0.0,736.0,80.0,0.0,748.0,81.0,,,,21,,Fábio,Soares Silva,Fábio Silva,has joined Borussia Dortmund permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
8,a,100.0,100.0,6.3,69,2.0,0,0.0,8,-8.0,27.4,11,4.0,104,6,5.2,12.0,4.0,7,374,4.3,47.0,14.0,0.7,16.5,0.0,5455443,83438,2733989,52888,5.3,4.8,4.06,0.85,4.91,11.22,0.22,0.05,0.27,0.62,375.0,71.0,31.0,277.2,66.0,13.0,315.0,42.0,1.0,97.0,41.0,3.0,,,,21,,Jurriën,Timber,J.Timber,,,1639,2,4,9,12,0,0,0,2,0,0,18,134,,,,0.0,0.49,0.66,0.99,5.71,46,58,66
17,a,100.0,100.0,7.8,17,12.0,0,0.0,-2,2.0,2.5,117,39.0,48,3,3.2,164.0,72.0,5,204,4.8,30.0,16.0,0.6,6.2,0.0,340124,12300,486225,8526,5.8,5.3,0.87,2.13,3.0,10.67,0.09,0.22,0.31,1.1,216.4,190.0,81.0,376.3,32.0,31.0,130.0,149.0,88.0,72.3,87.0,53.0,4.0,,3.0,21,,Martin,Ødegaard,Ødegaard,,,870,1,3,4,8,0,0,0,0,0,0,11,69,,,,0.0,0.41,0.83,1.14,7.14,14,12,43
18,a,100.0,100.0,6.8,45,28.0,0,0.0,-2,2.0,0.7,222,77.0,20,1,1.7,362.0,160.0,0,76,0.7,331.0,149.0,0.1,2.9,0.0,210636,784,278539,1698,1.7,1.2,0.54,1.39,1.93,6.87,0.1,0.25,0.35,1.22,58.8,364.0,161.0,159.3,144.0,99.0,175.0,106.0,63.0,39.3,225.0,113.0,3.0,,,21,,Noni,Madueke,Madueke,,,505,0,0,3,5,0,0,0,0,0,0,6,27,,,,0.0,0.53,0.89,1.07,4.81,6,7,14
19,a,100.0,100.0,6.8,46,29.0,0,0.0,-2,2.0,0.8,195,66.0,28,0,1.8,350.0,154.0,1,86,1.2,282.0,127.0,0.2,4.1,0.0,134814,1615,217849,1619,2.2,1.7,1.99,0.18,2.17,5.36,0.36,0.03,0.39,0.96,70.2,348.0,154.0,66.0,267.0,159.0,172.0,112.0,65.0,30.3,282.0,138.0,,,,21,,Gabriel,Martinelli Silva,Martinelli,,,500,1,1,2,3,0,0,0,2,0,0,6,27,,,,0.0,0.36,0.54,1.08,4.86,5,4,18
20,a,100.0,100.0,6.9,41,25.0,-1,1.0,-1,1.0,1.8,145,50.0,80,2,4.7,30.0,13.0,9,274,3.7,88.0,40.0,0.5,11.6,0.0,425998,8421,261992,17142,4.7,4.2,4.17,2.04,6.21,8.24,0.33,0.16,0.49,0.66,334.8,97.0,31.0,322.8,45.0,39.0,351.0,35.0,21.0,101.0,37.0,28.0,,,4.0,21,,Leandro,Trossard,Trossard,,,1128,5,4,6,9,0,0,0,1,0,0,12,71,,,,0.0,0.48,0.72,0.96,5.66,14,12,45
23,u,0.0,0.0,5.4,169,105.0,0,0.0,-1,1.0,0.0,664,274.0,0,0,0.0,775.0,341.0,0,0,0.0,764.0,337.0,0.0,0.0,0.0,933,0,4380,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,341.0,0.0,774.0,341.0,0.0,770.0,340.0,0.0,775.0,341.0,,,,21,,Fábio,Ferreira Vieira,Fábio Vieira,has joined Hamburger on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
24,a,100.0,100.0,5.1,225,138.0,0,0.0,-4,4.0,0.1,426,142.0,3,0,1.0,467.0,218.0,0,11,0.2,408.0,189.0,0.0,0.6,0.0,6250,106,59541,188,1.2,0.7,0.05,0.0,0.05,2.16,0.15,0.0,0.15,6.27,14.6,430.0,193.0,0.4,451.0,219.0,7.0,390.0,193.0,2.3,441.0,200.0,,,,21,,Christian,Nørgaard,Nørgaard,,,31,0,0,0,1,0,0,0,0,0,0,0,8,,,,0.0,0.0,2.9,0.0,23.23,0,5,3
26,a,100.0,100.0,5.2,216,133.0,0,0.0,-3,3.0,2.2,126,42.0,77,5,3.7,104.0,44.0,5,360,3.7,81.0,36.0,0.7,14.8,0.0,721519,3705,759451,6492,4.7,4.2,1.87,1.45,3.32,14.59,0.1,0.07,0.17,0.74,374.8,72.0,22.0,291.2,62.0,50.0,144.0,132.0,78.0,81.2,72.0,46.0,,,,21,,Martín,Zubimendi Ibáñez,Zubimendi,,,1770,3,1,10,13,0,0,0,4,0,0,20,181,,,,0.0,0.51,0.66,1.02,9.2,38,71,72
28,u,0.0,0.0,4.5,475,290.0,0,0.0,0,0.0,0.1,465,156.0,0,0,0.0,707.0,291.0,0,0,0.0,665.0,266.0,0.0,0.0,0.0,6731,0,29886,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,290.0,0.0,701.0,290.0,0.0,685.0,285.0,0.0,706.0,290.0,,,,21,,Ismeal,Kabia,Kabia,has joined Shrewsbury Town on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
29,u,0.0,0.0,4.5,417,249.0,0,0.0,0,0.0,0.1,568,207.0,0,0,0.0,670.0,261.0,0,0,0.0,626.0,234.0,0.0,0.0,0.0,2952,0,13912,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,256.0,0.0,662.0,259.0,0.0,641.0,250.0,0.0,667.0,258.0,,,,21,,Albert,Sambi Lokonga,Sambi,has joined Hamburger permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
30,a,100.0,100.0,7.3,25,9.0,0,0.0,-2,2.0,0.3,294,50.0,1,0,1.0,478.0,59.0,0,4,0.0,792.0,87.0,0.0,0.1,0.0,12181,687,112270,351,1.0,0.5,0.0,0.01,0.01,0.82,0.0,0.03,0.03,2.46,2.8,457.0,52.0,0.8,444.0,54.0,2.0,425.0,58.0,0.6,463.0,57.0,,,,21,,Kai,Havertz,Havertz,,,30,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,9.0,0,1,2
31,a,100.0,100.0,6.4,56,20.0,0,0.0,-1,1.0,0.3,335,55.0,9,1,1.5,388.0,44.0,0,39,1.5,256.0,29.0,0.2,1.4,0.0,48089,2517,30285,3317,2.5,2.0,0.47,0.03,0.5,2.65,0.36,0.02,0.38,2.06,53.6,375.0,39.0,6.5,413.0,50.0,94.0,208.0,40.0,15.3,354.0,41.0,,,,21,,Gabriel,Fernando de Jesus,G.Jesus,,,116,1,0,0,3,0,0,0,1,0,0,0,14,,,,0.0,0.0,2.33,0.0,10.86,4,3,7
266,a,,,7.3,27,18.0,-1,1.0,-2,2.0,9.2,49,18.0,67,1,4.2,64.0,29.0,6,258,0.3,375.0,171.0,0.0,9.2,0.0,3221061,2189,3460377,54400,1.3,0.8,2.54,1.41,3.95,6.06,0.23,0.13,0.36,0.54,252.6,169.0,65.0,158.8,146.0,101.0,281.0,52.0,33.0,69.2,98.0,56.0,,,,21,,Eberechi,Eze,Eze,,,1003,4,3,6,6,0,0,0,0,0,0,12,65,,,,0.0,0.54,0.54,1.08,5.83,11,13,41
666,a,100.0,100.0,8.7,10,5.0,-1,1.0,-3,3.0,9.4,48,9.0,54,2,2.8,222.0,21.0,4,183,2.5,172.0,22.0,0.3,6.2,0.0,2620720,7009,4519400,16602,3.5,3.0,6.27,0.88,7.15,9.18,0.44,0.06,0.5,0.64,199.8,200.0,16.0,136.4,167.0,14.0,430.0,20.0,12.0,76.2,81.0,15.0,,,2.0,21,,Viktor,Gyökeres,Gyökeres,,,1289,5,0,9,6,0,0,0,3,0,0,16,45,,,,0.0,0.63,0.42,1.12,3.14,4,14,27
700,i,0.0,0.0,4.3,609,353.0,0,0.0,-2,2.0,0.3,305,102.0,5,0,2.5,244.0,106.0,0,13,0.0,582.0,210.0,0.0,1.2,0.0,130446,459,111521,1747,0.0,0.0,0.14,0.02,0.16,0.12,0.47,0.07,0.54,0.4,1.0,469.0,216.0,0.8,442.0,214.0,26.0,330.0,173.0,2.8,438.0,198.0,,,,21,,Max,Dowman,Dowman,Ankle injury - Unknown return date,,27,0,1,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,10.0,2,0,1
790,a,,,4.5,489,302.0,0,0.0,0,0.0,0.0,786,348.0,0,0,0.0,718.0,301.0,0,0,0.0,677.0,277.0,0.0,0.0,0.0,92,52,18,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,301.0,0.0,713.0,301.0,0.0,697.0,296.0,0.0,718.0,301.0,,,,21,,Lucá,Williams-Barnett,Williams-Barnett,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
725,d,75.0,100.0,5.3,197,26.0,0,0.0,-2,2.0,1.4,157,61.0,35,1,2.9,203.0,80.0,2,147,3.2,117.0,44.0,0.6,6.6,0.0,457145,2122,286991,18163,3.2,3.7,0.0,0.74,0.74,9.45,0.0,0.07,0.07,0.96,188.6,213.0,87.0,58.3,290.0,96.0,20.0,350.0,119.0,26.6,295.0,97.0,,,,21,,Piero,Hincapié,Hincapie,Muscle injury - 75% chance of playing,,889,0,0,2,9,0,0,0,2,0,0,10,80,,,,0.0,0.2,0.91,1.01,8.1,19,61,36
32,d,75.0,100.0,5.0,242,8.0,0,0.0,0,0.0,3.5,95,15.0,64,1,3.8,93.0,8.0,3,282,1.7,231.0,18.0,0.3,12.8,0.0,639672,9573,450259,18956,1.3,1.7,0.0,0.03,0.03,22.32,0.0,0.0,0.0,1.35,379.6,67.0,13.0,3.0,426.0,12.0,0.0,744.0,84.0,38.2,234.0,13.0,,,,21,,Emiliano,Martínez Romero,Martinez,Calf injury - 75% chance of playing,,1485,0,0,4,16,0,1,0,1,0,49,17,78,,,,2.97,0.24,0.97,1.03,0.0,0,13,132
33,a,,,4.2,616,32.0,0,0.0,-3,3.0,0.4,268,35.0,11,2,2.2,281.0,23.0,0,51,0.5,333.0,23.0,0.1,2.6,0.0,81355,484,109373,549,0.5,0.5,0.0,0.0,0.0,8.53,0.0,0.0,0.0,1.9,92.8,316.0,27.0,0.0,593.0,72.0,0.0,559.0,57.0,9.3,391.0,27.0,,,,21,,Marco,Bizot,M.Bizot,,,405,0,0,1,8,0,0,0,2,0,13,4,23,,,,2.89,0.22,1.78,0.89,0.0,0,6,41
34,u,0.0,0.0,4.0,665,52.0,0,0.0,0,0.0,0.1,469,74.0,0,0,0.0,567.0,70.0,0,0,0.0,499.0,65.0,0.0,0.0,0.0,0,0,16626,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,70.0,0.0,551.0,59.0,0.0,514.0,44.0,0.0,559.0,70.0,,,,21,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
36,a,100.0,100.0,4.8,350,59.0,0,0.0,3,-3.0,10.7,41,13.0,87,6,4.3,47.0,22.0,6,316,2.3,176.0,65.0,0.5,18.1,0.0,2314351,59248,1344149,14094,2.3,2.3,0.7,1.76,2.46,26.74,0.04,0.09,0.13,1.36,425.2,44.0,20.0,295.3,58.0,11.0,123.0,156.0,28.0,84.4,60.0,9.0,1.0,,,21,,Matty,Cash,Cash,,,1771,3,2,6,19,0,0,0,5,0,0,20,138,,,,0.0,0.3,0.97,1.02,5.84,35,80,47
